,time,inidate,number,hDate,experiment,t2m,days,day_month,base_date,forecast_date,bias,adjusted_t2m
32803,13 days,2021-06-24,1,2004,1,27.60159849461975,13,06-24,2004-06-24,2004-07-07,-1.4458919071683844,29.047490401788135
32804,13 days,2021-06-24,1,2005,1,27.348102965357022,13,06-24,2005-06-24,2005-07-07,-1.4458919071683844,28.793994872525406
32805,13 days,2021-06-24,1,2006,1,22.444001902845603,13,06-24,2006-06-24,2006-07-07,-1.4458919071683844,23.889893810013987
32806,13 days,2021-06-24,1,2007,1,21.01358387881708,13,06-24,2007-06-24,2007-07-07,-1.4458919071683844,22.459475785985465
32807,13 days,2021-06-24,1,2008,1,14.21771343462628,13,06-24,2008-06-24,2008-07-07,-1.4458919071683844,15.663605341794664
32808,13 days,2021-06-24,1,2009,1,18.80326975954409,13,06-24,2009-06-24,2009-07-07,-1.4458919071683844,20.249161666712475
32809,13 days,2021-06-24,1,2010,1,29.435897429003727,13,06-24,2010-06-24,2010-07-07,-1.4458919071683844,30.881789336172112
32810,13 days,2021-06-24,1,2011,1,23.041876413147573,13,06-24,2011-06-24,2011-07-07,-1.4458919071683844,24.487768320315958
32811,13 days,2021-06-24,1,2012,1,26.880454212411536,13,06-24,2012-06-24,2012-07-07,-1.4458919071683844,28.32634611957992
32812,13 days,2021-06-24,1,2013,1,26.857918888839045,13,06-24,2013-06-24,2013-07-07,-1.4458919071683844,28.30381079600743
32813,13 days,2021-06-24,1,2014,1,21.354140649315724,13,06-24,2014-06-24,2014-07-07,-1.4458919071683844,22.80003255648411
32814,13 days,2021-06-24,1,2015,1,31.720220368301643,13,06-24,2015-06-24,2015-07-07,-1.4458919071683844,33.16611227547003
32815,13 days,2021-06-24,1,2016,1,21.081750944470755,13,06-24,2016-06-24,2016-07-07,-1.4458919071683844,22.52764285163914
32816,13 days,2021-06-24,1,2017,1,15.239528994102157,13,06-24,2017-06-24,2017-07-07,-1.4458919071683844,16.68542090127054
32817,13 days,2021-06-24,1,2018,1,18.55916361682017,13,06-24,2018-06-24,2018-07-07,-1.4458919071683844,20.005055523988556
32818,13 days,2021-06-24,1,2019,1,23.570537276460964,13,06-24,2019-06-24,2019-07-07,-1.4458919071683844,25.01642918362935
32819,13 days,2021-06-24,1,2020,1,17.473170336893062,13,06-24,2020-06-24,2020-07-07,-1.4458919071683844,18.919062244061447
32820,13 days,2021-06-24,2,2001,1,22.894847653180307,13,06-24,2001-06-24,2001-07-07,-1.4458919071683844,24.34073956034869
32821,13 days,2021-06-24,2,2002,1,25.28746987395896,13,06-24,2002-06-24,2002-07-07,-1.4458919071683844,26.733361781127343
32822,13 days,2021-06-24,2,2003,1,17.692232146418412,13,06-24,2003-06-24,2003-07-07,-1.4458919071683844,19.138124053586797
32823,13 days,2021-06-24,2,2004,1,23.573316885063363,13,06-24,2004-06-24,2004-07-07,-1.4458919071683844,25.019208792231748
32824,13 days,2021-06-24,2,2005,1,16.55812796025937,13,06-24,2005-06-24,2005-07-07,-1.4458919071683844,18.004019867427754
32825,13 days,2021-06-24,2,2006,1,26.396324787988835,13,06-24,2006-06-24,2006-07-07,-1.4458919071683844,27.84221669515722
32826,13 days,2021-06-24,2,2007,1,24.604259190895146,13,06-24,2007-06-24,2007-07-07,-1.4458919071683844,26.05015109806353
32827,13 days,2021-06-24,2,2008,1,20.029908847114566,13,06-24,2008-06-24,2008-07-07,-1.4458919071683844,21.47580075428295
32828,13 days,2021-06-24,2,2009,1,26.843867639053688,13,06-24,2009-06-24,2009-07-07,-1.4458919071683844,28.289759546222072
32829,13 days,2021-06-24,2,2010,1,16.767243267706423,13,06-24,2010-06-24,2010-07-07,-1.4458919071683844,18.213135174874807
32830,13 days,2021-06-24,2,2011,1,18.996831594947512,13,06-24,2011-06-24,2011-07-07,-1.4458919071683844,20.442723502115896
32831,13 days,2021-06-24,2,2012,1,27.07718165789829,13,06-24,2012-06-24,2012-07-07,-1.4458919071683844,28.523073565066674
32832,13 days,2021-06-24,2,2013,1,22.249845147633938,13,06-24,2013-06-24,2013-07-07,-1.4458919071683844,23.695737054802322
32833,13 days,2021-06-24,2,2014,1,23.940712696677082,13,06-24,2014-06-24,2014-07-07,-1.4458919071683844,25.386604603845466
32834,13 days,2021-06-24,2,2015,1,30.26055775784645,13,06-24,2015-06-24,2015-07-07,-1.4458919071683844,31.706449665014834
32835,13 days,2021-06-24,2,2016,1,21.180499673845894,13,06-24,2016-06-24,2016-07-07,-1.4458919071683844,22.62639158101428
32836,13 days,2021-06-24,2,2017,1,22.626083178738753,13,06-24,2017-06-24,2017-07-07,-1.4458919071683844,24.071975085907138
32837,13 days,2021-06-24,2,2018,1,23.348952529421048,13,06-24,2018-06-24,2018-07-07,-1.4458919071683844,24.794844436589432
32838,13 days,2021-06-24,2,2019,1,18.165048145992692,13,06-24,2019-06-24,2019-07-07,-1.4458919071683844,19.610940053161077
32839,13 days,2021-06-24,2,2020,1,18.57189569659594,13,06-24,2020-06-24,2020-07-07,-1.4458919071683844,20.017787603764326
32840,13 days,2021-06-24,3,2001,1,28.048156444998718,13,06-24,2001-06-24,2001-07-07,-1.4458919071683844,29.494048352167102
32841,13 days,2021-06-24,3,2002,1,19.63845758238488,13,06-24,2002-06-24,2002-07-07,-1.4458919071683844,21.084349489553265
32842,13 days,2021-06-24,3,2003,1,23.566177847364433,13,06-24,2003-06-24,2003-07-07,-1.4458919071683844,25.012069754532817
32843,13 days,2021-06-24,3,2004,1,27.55655968264845,13,06-24,2004-06-24,2004-07-07,-1.4458919071683844,29.002451589816836
32844,13 days,2021-06-24,3,2005,1,26.345213416637062,13,06-24,2005-06-24,2005-07-07,-1.4458919071683844,27.791105323805446
32845,13 days,2021-06-24,3,2006,1,23.555636425477882,13,06-24,2006-06-24,2006-07-07,-1.4458919071683844,25.001528332646267
32846,13 days,2021-06-24,3,2007,1,24.28839457698617,13,06-24,2007-06-24,2007-07-07,-1.4458919071683844,25.734286484154556
32847,13 days,2021-06-24,3,2008,1,19.2652737382555,13,06-24,2008-06-24,2008-07-07,-1.4458919071683844,20.711165645423886
32848,13 days,2021-06-24,3,2009,1,21.107229031910784,13,06-24,2009-06-24,2009-07-07,-1.4458919071683844,22.553120939079168
32849,13 days,2021-06-24,3,2010,1,23.517229278124905,13,06-24,2010-06-24,2010-07-07,-1.4458919071683844,24.96312118529329
32850,13 days,2021-06-24,3,2011,1,28.88410831200796,13,06-24,2011-06-24,2011-07-07,-1.4458919071683844,30.330000219176345
32851,13 days,2021-06-24,3,2012,1,18.5473089940191,13,06-24,2012-06-24,2012-07-07,-1.4458919071683844,19.993200901187485
32852,13 days,2021-06-24,3,2013,1,25.006759250591994,13,06-24,2013-06-24,2013-07-07,-1.4458919071683844,26.45265115776038
32853,13 days,2021-06-24,3,2014,1,16.84590002308941,13,06-24,2014-06-24,2014-07-07,-1.4458919071683844,18.291791930257794
32854,13 days,2021-06-24,3,2015,1,29.780988722054172,13,06-24,2015-06-24,2015-07-07,-1.4458919071683844,31.226880629222556
32855,13 days,2021-06-24,3,2016,1,29.02698457150764,13,06-24,2016-06-24,2016-07-07,-1.4458919071683844,30.472876478676024
32856,13 days,2021-06-24,3,2017,1,20.694468097795493,13,06-24,2017-06-24,2017-07-07,-1.4458919071683844,22.140360004963878
32857,13 days,2021-06-24,3,2018,1,23.467938480768264,13,06-24,2018-06-24,2018-07-07,-1.4458919071683844,24.91383038793665
32858,13 days,2021-06-24,3,2019,1,19.268053346857897,13,06-24,2019-06-24,2019-07-07,-1.4458919071683844,20.71394525402628
32859,13 days,2021-06-24,3,2020,1,16.074673043579125,13,06-24,2020-06-24,2020-07-07,-1.4458919071683844,17.52056495074751
32860,13 days,2021-06-24,4,2001,1,16.84604925046606,13,06-24,2001-06-24,2001-07-07,-1.4458919071683844,18.291941157634444
32861,13 days,2021-06-24,4,2002,1,26.415963110755968,13,06-24,2002-06-24,2002-07-07,-1.4458919071683844,27.861855017924352
32862,13 days,2021-06-24,4,2003,1,26.1769724825036,13,06-24,2003-06-24,2003-07-07,-1.4458919071683844,27.622864389671985
32863,13 days,2021-06-24,4,2004,1,15.980148443812364,13,06-24,2004-06-24,2004-07-07,-1.4458919071683844,17.42604035098075
32864,13 days,2021-06-24,4,2005,1,16.85543863700487,13,06-24,2005-06-24,2005-07-07,-1.4458919071683844,18.301330544173254
32865,13 days,2021-06-24,4,2006,1,26.19381129968478,13,06-24,2006-06-24,2006-07-07,-1.4458919071683844,27.639703206853163
32866,13 days,2021-06-24,4,2007,1,27.486050742030553,13,06-24,2007-06-24,2007-07-07,-1.4458919071683844,28.931942649198938
32867,13 days,2021-06-24,4,2008,1,21.090221090369408,13,06-24,2008-06-24,2008-07-07,-1.4458919071683844,22.536112997537792
32868,13 days,2021-06-24,4,2009,1,21.442992619071436,13,06-24,2009-06-24,2009-07-07,-1.4458919071683844,22.88888452623982
32869,13 days,2021-06-24,4,2010,1,21.259076841294668,13,06-24,2010-06-24,2010-07-07,-1.4458919071683844,22.704968748463052
32870,13 days,2021-06-24,4,2011,1,26.648797612296928,13,06-24,2011-06-24,2011-07-07,-1.4458919071683844,28.094689519465312
32871,13 days,2021-06-24,4,2012,1,25.727593139856776,13,06-24,2012-06-24,2012-07-07,-1.4458919071683844,27.17348504702516
32872,13 days,2021-06-24,4,2013,1,30.49032414452349,13,06-24,2013-06-24,2013-07-07,-1.4458919071683844,31.936216051691876
32873,13 days,2021-06-24,4,2014,1,24.117626725941438,13,06-24,2014-06-24,2014-07-07,-1.4458919071683844,25.563518633109823
32874,13 days,2021-06-24,4,2015,1,28.601029947598146,13,06-24,2015-06-24,2015-07-07,-1.4458919071683844,30.04692185476653
32875,13 days,2021-06-24,4,2016,1,16.21298692475004,13,06-24,2016-06-24,2016-07-07,-1.4458919071683844,17.658878831918425
32876,13 days,2021-06-24,4,2017,1,22.551503315285842,13,06-24,2017-06-24,2017-07-07,-1.4458919071683844,23.997395222454227
32877,13 days,2021-06-24,4,2018,1,25.519653744137727,13,06-24,2018-06-24,2018-07-07,-1.4458919071683844,26.965545651306112
32878,13 days,2021-06-24,4,2019,1,25.485536386438852,13,06-24,2019-06-24,2019-07-07,-1.4458919071683844,26.931428293607237
32879,13 days,2021-06-24,4,2020,1,17.900275006451942,13,06-24,2020-06-24,2020-07-07,-1.4458919071683844,19.346166913620326
32880,13 days,2021-06-24,5,2001,1,26.656847931842602,13,06-24,2001-06-24,2001-07-07,-1.4458919071683844,28.102739839010987
32881,13 days,2021-06-24,5,2002,1,19.922063216858852,13,06-24,2002-06-24,2002-07-07,-1.4458919071683844,21.367955124027237
32882,13 days,2021-06-24,5,2003,1,20.017212581909188,13,06-24,2003-06-24,2003-07-07,-1.4458919071683844,21.463104489077573
